T_tot,J,B_A,mdot,error,Ra,Rc,Ra0,La,Rbi,Rbo,Lc_a,V,Pb,propellant,source,thruster,A_mat,C_mat,config,l_st
0.345,500,0.083,68,NA,21.3,6.9,5.1,17,58,70,-5,38,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.376,600,0.083,68,NA,21.3,6.9,5.1,17,58,70,-5,37,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.439,800,0.083,68,NA,21.3,6.9,5.1,17,58,70,-5,36,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.534,1000,0.083,68,NA,21.3,6.9,5.1,17,58,70,-5,36,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.266,300,0.083,68,NA,21.3,6.9,5.1,17,58,70,-5,45,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.219,300,0.083,53,NA,21.3,6.9,5.1,17,58,70,-5,44,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.25,400,0.083,53,NA,21.3,6.9,5.1,17,58,70,-5,43,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.282,500,0.083,53,NA,21.3,6.9,5.1,17,58,70,-5,42,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.313,600,0.083,53,NA,21.3,6.9,5.1,17,58,70,-5,41,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.407,800,0.083,53,NA,21.3,6.9,5.1,17,58,70,-5,40,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.502,1000,0.083,53,NA,21.3,6.9,5.1,17,58,70,-5,38,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.219,300,0.083,53,NA,21.3,6.9,5.1,17,58,70,-5,43,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.14,300,0.083,36,NA,21.3,6.9,5.1,17,58,70,-5,43,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.156,400,0.083,36,NA,21.3,6.9,5.1,17,58,70,-5,41,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.203,500,0.083,36,NA,21.3,6.9,5.1,17,58,70,-5,38,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.219,600,0.083,36,NA,21.3,6.9,5.1,17,58,70,-5,36,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.297,800,0.083,36,NA,21.3,6.9,5.1,17,58,70,-5,35,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.36,1000,0.083,36,NA,21.3,6.9,5.1,17,58,70,-5,33,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.14,300,0.083,36,NA,21.3,6.9,5.1,17,58,70,-5,41,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.078,300,0.083,16,NA,21.3,6.9,5.1,17,58,70,-5,36,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.094,400,0.083,16,NA,21.3,6.9,5.1,17,58,70,-5,35,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.125,500,0.083,16,NA,21.3,6.9,5.1,17,58,70,-5,35,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.172,600,0.083,16,NA,21.3,6.9,5.1,17,58,70,-5,35,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.234,800,0.083,16,NA,21.3,6.9,5.1,17,58,70,-5,34,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.156,1000,0.083,16,NA,21.3,6.9,5.1,17,58,70,-5,26,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.219,1000,0.083,16,NA,21.3,6.9,5.1,17,58,70,-5,29,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.282,1000,0.083,16,NA,21.3,6.9,5.1,17,58,70,-5,33,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.078,300,0.083,16,NA,21.3,6.9,5.1,17,58,70,-5,32,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.031,300,0.083,12.7,NA,21.3,6.9,5.1,17,58,70,-5,30,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.063,400,0.083,12.7,NA,21.3,6.9,5.1,17,58,70,-5,32,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.094,500,0.083,12.7,NA,21.3,6.9,5.1,17,58,70,-5,33,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.14,600,0.083,12.7,NA,21.3,6.9,5.1,17,58,70,-5,35,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.219,800,0.083,12.7,NA,21.3,6.9,5.1,17,58,70,-5,34,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.313,1000,0.083,12.7,NA,21.3,6.9,5.1,17,58,70,-5,34,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.031,300,0.083,12.7,NA,21.3,6.9,5.1,17,58,70,-5,30,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.376,300,0.25,68,NA,21.3,6.9,5.1,17,58,70,-5,56,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.469,400,0.25,68,NA,21.3,6.9,5.1,17,58,70,-5,55,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.534,500,0.25,68,NA,21.3,6.9,5.1,17,58,70,-5,54,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.611,600,0.25,68,NA,21.3,6.9,5.1,17,58,70,-5,54,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.736,800,0.25,68,NA,21.3,6.9,5.1,17,58,70,-5,53,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.878,1000,0.25,68,NA,21.3,6.9,5.1,17,58,70,-5,53,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.376,300,0.25,68,NA,21.3,6.9,5.1,17,58,70,-5,56,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.313,300,0.25,53,NA,21.3,6.9,5.1,17,58,70,-5,53,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.376,400,0.25,53,NA,21.3,6.9,5.1,17,58,70,-5,52,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.439,500,0.25,53,NA,21.3,6.9,5.1,17,58,70,-5,52,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.502,600,0.25,53,NA,21.3,6.9,5.1,17,58,70,-5,51,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.628,800,0.25,53,NA,21.3,6.9,5.1,17,58,70,-5,50.5,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.752,1000,0.25,53,NA,21.3,6.9,5.1,17,58,70,-5,50,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.313,300,0.25,53,NA,21.3,6.9,5.1,17,58,70,-5,53,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.187,300,0.25,36,NA,21.3,6.9,5.1,17,58,70,-5,51,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.25,400,0.25,36,NA,21.3,6.9,5.1,17,58,70,-5,48,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.313,500,0.25,36,NA,21.3,6.9,5.1,17,58,70,-5,48,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.376,600,0.25,36,NA,21.3,6.9,5.1,17,58,70,-5,48,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.502,800,0.25,36,NA,21.3,6.9,5.1,17,58,70,-5,47,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.628,1000,0.25,36,NA,21.3,6.9,5.1,17,58,70,-5,45,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.189,300,0.25,36,NA,21.3,6.9,5.1,17,58,70,-5,49,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.125,300,0.25,16,NA,21.3,6.9,5.1,17,58,70,-5,45,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.187,400,0.25,16,NA,21.3,6.9,5.1,17,58,70,-5,43,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.266,500,0.25,16,NA,21.3,6.9,5.1,17,58,70,-5,42,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.313,600,0.25,16,NA,21.3,6.9,5.1,17,58,70,-5,41,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.391,800,0.25,16,NA,21.3,6.9,5.1,17,58,70,-5,38,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.454,1000,0.25,16,NA,21.3,6.9,5.1,17,58,70,-5,37,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.125,300,0.25,16,NA,21.3,6.9,5.1,17,58,70,-5,43,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.094,300,0.25,12.7,NA,21.3,6.9,5.1,17,58,70,-5,43,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.156,400,0.25,12.7,NA,21.3,6.9,5.1,17,58,70,-5,41,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.25,500,0.25,12.7,NA,21.3,6.9,5.1,17,58,70,-5,40.5,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.344,600,0.25,12.7,NA,21.3,6.9,5.1,17,58,70,-5,40.5,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.439,800,0.25,12.7,NA,21.3,6.9,5.1,17,58,70,-5,40,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.47,1000,0.25,12.7,NA,21.3,6.9,5.1,17,58,70,-5,39,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.094,300,0.25,12.7,NA,21.3,6.9,5.1,17,58,70,-5,43,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.078,300,0.25,9.2,NA,21.3,6.9,5.1,17,58,70,-5,43,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.14,400,0.25,9.2,NA,21.3,6.9,5.1,17,58,70,-5,40,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.219,500,0.25,9.2,NA,21.3,6.9,5.1,17,58,70,-5,39,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.313,600,0.25,9.2,NA,21.3,6.9,5.1,17,58,70,-5,41,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.392,800,0.25,9.2,NA,21.3,6.9,5.1,17,58,70,-5,42,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.439,1000,0.25,9.2,NA,21.3,6.9,5.1,17,58,70,-5,41,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.078,300,0.25,9.2,NA,21.3,6.9,5.1,17,58,70,-5,41,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.078,300,0.25,8.8,NA,21.3,6.9,5.1,17,58,70,-5,41,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.14,400,0.25,8.8,NA,21.3,6.9,5.1,17,58,70,-5,39,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.203,500,0.25,8.8,NA,21.3,6.9,5.1,17,58,70,-5,37,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.282,600,0.25,8.8,NA,21.3,6.9,5.1,17,58,70,-5,37,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.392,800,0.25,8.8,NA,21.3,6.9,5.1,17,58,70,-5,42,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
0.424,1000,0.25,8.8,NA,21.3,6.9,5.1,17,58,70,-5,41,100,NH3,NASA-Bennett-1967-05,X7C5,W,W,cylcone,22
